Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW
24.2631,123.9955,5.0,2009,300.71,0.0
24.2801,123.721,8.0,2016,299.39,4.88
24.3349,124.2367,15.0,2016,300.43,15.32
24.3416,124.0743,2.0,2009,302.06,1.04
24.3593,124.2555,3.0,2013,300.43,4.41
24.3668,124.2556,1.0,2016,301.29,15.2
24.3671,124.2508,1.0,2016,302.05,13.03
24.4034,123.8901,12.0,2016,299.67,11.89
24.4389,123.808,7.0,2009,302.25,0.0
24.4483,124.0775,3.0,2008,262.15,1.82
24.449,123.8066,5.0,2008,301.78,3.15
24.7186,125.3427,2.0,2016,262.15,14.5
24.7194,125.3425,3.0,2016,262.15,14.24
24.7261,125.3729,6.0,2013,262.15,0.0
24.7284,125.4048,6.0,2013,262.15,0.0
24.7609,125.425,1.0,2013,300.53,3.7
24.7617,125.426,5.0,2009,299.9,1.58
24.7645,125.4258,2.0,2016,300.53,14.75
24.8133,125.143,0.8,2016,301.11,16.99
24.9264,125.2377,3.0,2016,300.41,14.44
24.9919,125.2794,2.0,2013,295.11,0.0
26.0865,127.7058,10.0,2007,262.15,1.11
26.087,127.7074,3.0,2010,262.15,3.57
26.1071,127.7466,5.0,2009,298.09,4.61
26.128,127.769,3.0,2009,262.15,1.16
26.1486,127.8155,1.0,2009,298.29,0.0
26.1688,127.3455,3.0,2007,262.15,5.38
26.1748,127.3401,8.0,2009,262.15,0.0
26.1758,127.2311,23.0,2008,297.4,2.8
26.201,127.2888,5.0,2007,299.56,0.0
26.203,127.2881,1.0,2008,301.34,3.2
26.2147,127.2917,10.0,2004,301.66,0.0
26.2567,127.4027,4.0,2013,300.58,5.0
26.2737,127.9688,5.0,2009,301.55,0.0
26.3083,127.8597,1.0,2007,299.01,0.0
26.3083,127.8601,0.1,2010,298.46,4.22
26.3087,127.8631,1.0,2013,262.15,4.21
26.3554,126.8536,10.0,2013,300.0,4.45
26.4478,127.7885,20.0,2008,262.15,6.62
26.5024,127.842,4.0,2016,300.82,14.42
26.5037,127.8436,4.0,2016,300.82,14.42
26.5052,127.8497,3.0,2013,299.36,5.71
26.5379,128.08,1.5,2013,262.15,2.59
26.6311,127.8852,3.0,2013,262.15,6.76
26.6359,127.8657,2.0,2016,262.15,13.26
26.6361,127.8658,0.0,2013,262.15,5.58
26.6977,128.0136,1.5,2016,300.48,12.87
26.7343,127.7885,25.0,2007,262.15,0.0
26.7346,127.789,15.0,2008,262.15,5.8
26.7793,128.211,0.2,2013,262.15,9.78
27.1032,142.2076,5.0,2008,300.68,3.66
27.1049,142.205,5.0,2008,300.68,3.66
28.0706,129.3275,0.5,2013,298.67,9.56
28.1189,129.3044,2.0,2008,262.15,3.62
28.2043,129.2716,1.0,2016,262.15,9.96
30.2211,130.4297,3.0,2008,295.63,1.08
30.4693,130.2314,12.0,2008,295.33,1.23
32.6586,128.66,2.0,2013,262.15,12.35
32.7658,132.8728,8.0,2010,296.34,12.68
32.8029,131.9653,2.0,2010,262.15,5.75
33.6367,134.4856,10.0,2008,294.78,6.51
33.7691,129.6547,3.0,2013,262.15,18.0
33.8065,129.6676,2.0,2013,262.15,20.76
34.0124,136.2606,3.0,2006,299.6,0.0
34.0545,139.4805,5.0,2013,296.3,11.97
34.0559,139.4807,2.0,2013,296.3,11.97
34.1056,129.174,3.0,2013,293.51,17.18
34.4236,129.2664,3.0,2013,291.59,18.57
34.6081,138.824,5.0,2009,298.46,5.82
34.6627,138.7854,3.0,2008,262.15,7.5
26.5,128.0,,1998,262.15,19.51
28.2667,129.35,1.5,2001,262.15,4.88
30.3,130.5,,2001,262.15,12.17
26.269,127.6995,,1998,262.15,8.87
26.4478,127.7746,,1998,298.21,11.09
-1.7226,41.5222,,1998,301.06,28.5
29.5,49.0,,2000,302.36,11.39
-23.4941,43.7538,,1998,262.15,2.41
-19.5915,44.425,,1998,262.15,3.22
-16.5,49.85,,1998,301.86,5.23
-13.1873,48.2823,,1998,302.97,9.88
-12.82,48.6376,,1998,302.63,4.81
-15.0,50.5,,1998,301.83,3.42
6.0361,116.0322,1.5,1998,303.92,2.53
3.425,73.422,5.5,2003,302.08,3.69
4.2716,72.7749,,1998,301.64,5.11
4.7408,73.4964,,1998,301.69,7.62
-20.4132,57.7133,,1998,300.78,5.11
-20.1602,57.4528,,1998,301.15,4.76
-19.658,63.335,,2002,300.63,1.4
-20.466,57.329,,2004,262.15,0.0
-20.279,57.365,,2004,298.18,0.0
-20.104,57.493,,2004,298.02,0.0
-19.979,57.668,,2004,297.82,0.0
-13.0668,45.1106,,1998,301.55,12.07
19.8833,-87.4261,6.1,2006,302.01,2.19
19.8833,-87.4261,3.05,2005,302.01,1.02
19.9667,-87.4531,10.8,2006,262.15,0.0
19.9667,-87.4531,8.8,2005,262.15,5.2
19.9667,-87.4531,10.4,2005,262.15,4.39
19.9667,-87.4531,8.8,2005,262.15,4.39
19.9667,-87.4531,9.95,2005,262.15,4.39
19.9667,-87.4531,9.45,2005,262.15,0.0
18.7066,-87.704,14.3,2006,262.15,0.0
18.7066,-87.704,15.0,2006,262.15,0.0
18.7066,-87.704,15.4,2005,262.15,1.32
18.7066,-87.704,13.4,2005,262.15,1.32
19.934,-87.4336,12.65,2006,300.07,0.0
19.934,-87.4336,12.2,2004,300.9,1.01
19.7864,-87.4263,19.8,2004,300.87,0.0
19.9729,-87.4528,17.6,2006,262.15,0.0
18.724,-87.6968,8.2,2005,300.28,8.95
20.0995,-87.4625,9.9,2005,299.52,0.0
20.0995,-87.4625,8.5,2005,302.1,4.27
20.0995,-87.4625,9.9,2004,300.81,0.0
20.0995,-87.4625,10.0,2004,300.81,0.0
20.0995,-87.4625,8.05,2005,299.49,0.0
19.9333,-87.4321,15.85,2005,302.09,3.18
19.9333,-87.4321,18.3,2005,301.57,7.61
19.9333,-87.4321,18.6,2005,301.57,7.61
19.9333,-87.4321,15.2,2004,300.9,1.01
19.9333,-87.4321,20.0,2004,300.9,1.01
20.0375,-87.4662,8.8,2005,301.38,0.0
20.0375,-87.4662,10.25,2006,301.38,0.0
20.0375,-87.4662,8.8,2004,300.11,2.17
18.7069,-87.7058,9.2,2006,262.15,0.0
18.7069,-87.7058,10.05,2006,262.15,0.0
18.7069,-87.7058,12.5,2005,262.15,1.08
18.7069,-87.7058,9.6,2005,262.15,6.63
18.6809,-87.7126,10.0,2006,262.15,0.0
18.6809,-87.7126,8.95,2005,262.15,0.72
20.052,-87.4663,6.3,2006,299.66,0.0
20.052,-87.4663,6.1,2005,301.38,0.0
20.052,-87.4663,7.6,2005,301.38,0.0
20.052,-87.4663,6.4,2005,302.15,6.73
20.052,-87.4663,8.8,2004,300.97,3.37
20.052,-87.4663,5.05,2005,299.31,0.0
20.0514,-87.4628,12.6,2006,299.66,0.0
20.0514,-87.4628,11.45,2005,301.86,0.0
20.0514,-87.4628,13.4,2005,301.7,11.76
20.0505,-87.4704,3.4,2005,301.7,11.76
20.0505,-87.4704,3.55,2005,301.7,11.76
20.0505,-87.4704,3.7,2004,300.97,3.37
19.8805,-87.412,20.1,2005,302.32,2.17
19.8805,-87.412,18.6,2004,300.86,0.0
19.8805,-87.412,17.55,2004,300.86,0.0
19.9683,-87.4517,17.7,2005,262.15,0.27
19.9683,-87.4517,18.3,2004,262.15,1.63
20.0169,-87.4622,9.0,2005,302.21,6.12
20.0169,-87.4622,30.0,2004,300.89,2.43
20.0169,-87.4622,10.1,2005,300.01,3.67
20.0169,-87.4622,11.75,2005,300.01,3.67
19.9321,-87.4342,7.1,2006,300.07,0.0
18.7199,-87.7011,6.15,2006,262.15,0.55
18.7241,-87.6983,5.35,2005,262.15,4.58
18.707,-87.7068,5.35,2006,262.15,0.0
18.707,-87.7068,5.95,2005,262.15,4.58
18.6672,-87.7155,9.8,2006,262.15,0.0
18.6672,-87.7155,10.35,2006,262.15,0.0
18.6672,-87.7155,10.2,2005,262.15,5.39
20.015,-87.4648,4.6,2005,300.01,3.67
18.6672,-87.7142,15.95,2006,262.15,0.0
18.6672,-87.7142,15.75,2006,262.15,0.0
18.6672,-87.7173,4.75,2006,262.15,0.0
18.6672,-87.7173,5.75,2006,262.15,0.0
18.6806,-87.7113,16.1,2006,262.15,0.0
18.6806,-87.7113,13.35,2006,262.15,0.0
18.6806,-87.7113,14.8,2005,262.15,0.88
20.4,-87.3,12.5,2007,262.15,0.58
20.4,-87.3,12.5,2010,262.15,5.41
18.6872,-87.7122,7.3,2005,262.15,1.82
19.967,-87.4608,3.0,2004,262.15,1.63
18.6343,-87.7199,9.1,2006,262.15,1.35
18.7196,-87.6977,16.05,2005,302.26,5.58
18.7196,-87.6977,14.5,2005,299.45,2.65
18.7196,-87.6995,9.45,2005,262.15,6.63
18.6345,-87.7222,4.6,2005,262.15,2.12
18.6,-87.7,12.5,2010,302.12,6.42
23.4303,-109.3849,,1997,303.58,19.24
20.5,-87.05,,1998,302.33,1.09
20.8,-86.8,5.5,2010,302.2,5.35
20.8,-86.8,5.5,2011,302.2,0.0
23.0,-109.7,,1997,262.15,24.27
21.4709,-105.2144,,1997,301.59,8.02
24.781,-110.4833,,1997,299.72,11.42
-12.962,40.553,,1999,262.15,0.0
12.1833,-68.3,,1992,299.84,2.46
12.2417,-68.2428,,1998,262.15,7.0
12.078,-68.2158,19.0,1998,262.15,3.03
20.2646,58.4244,,1998,298.08,5.32
7.752,134.5763,,1998,301.91,5.71
7.2582,-80.3834,,1998,299.3,10.25
8.4522,-79.0097,,1998,300.59,16.52
7.8167,-81.7667,20.0,1997,300.8,18.94
9.1076,-81.8225,1.2,2002,301.64,0.0
7.7902,-81.761,20.0,1997,300.8,18.94
-10.3,150.416,3.5,2000,262.15,5.14
-5.2592,151.0228,,1998,302.53,1.17
-5.2,150.5167,50.0,1998,302.48,0.0
-4.9025,151.062,50.3,1998,302.55,1.19
10.01,125.01,9.0,2008,299.81,0.0
10.19,124.0,12.0,2008,302.37,1.69
9.2,123.34,,1998,302.16,8.21
10.8807,120.8045,,1998,301.92,6.57
13.7163,120.8504,,1998,301.72,12.14
13.2421,121.9158,,1998,301.97,12.2
16.45,119.9167,3.0,1994,302.42,0.0
9.0833,123.2667,,1998,301.87,17.77
10.4456,123.6308,,1998,301.39,2.46
-21.258,55.3253,,1998,300.55,1.12
-21.1135,55.2526,,1998,262.15,1.16
-13.825,-171.785,,1998,302.48,0.0
24.2,36.8,,1998,303.45,4.23
-9.5364,50.9956,15.0,1998,300.38,12.83
-9.4476,46.3991,15.0,1998,300.24,4.83
-9.0092,160.1024,,2000,302.8,1.51
-10.1667,161.95,,2000,301.64,0.0
-9.083,160.25,,2000,262.15,0.0
-8.9979,159.2518,,2000,302.12,5.71
-8.5,160.9,,2000,302.01,0.0
-8.4895,158.1295,,2000,302.06,1.11
-7.65,156.6667,,2000,302.23,2.74
6.0985,81.2873,,1998,301.82,4.25
8.6961,79.8677,,1998,301.87,9.74
6.3203,81.6206,,1998,301.41,1.48
23.61,119.5819,,1998,300.05,8.96
-6.3031,39.195,,1998,302.06,1.15
-6.1925,39.1349,,1998,301.95,1.42
-6.0,39.55,,1998,301.96,5.77
-6.0,39.55,,1998,299.98,11.42
-5.025,39.24,,1998,299.96,11.08
-10.3477,40.3384,,1998,300.14,3.8
-5.1167,39.2167,,1998,299.96,9.31
6.4025,101.9067,,1998,303.71,10.89
9.209,99.3818,,1998,303.86,6.12
9.6827,100.0337,,1998,262.15,12.6
10.0531,99.8382,,1998,303.55,13.64
10.4843,99.24,,1998,303.57,13.05
11.83,99.82,,1998,303.21,16.24
11.9538,102.363,,1998,303.58,13.62
12.152,102.5692,,1998,262.15,19.9
12.5503,101.425,,1998,303.63,14.57
12.6296,101.3293,,1998,262.15,13.88
12.9526,100.8216,,1998,303.8,9.86
13.15,100.8,,2000,303.9,0.0
24.6,54.5,,2007,303.6,4.83
24.79,-80.8897,22.5,1999,302.13,5.6
25.1175,-80.3159,,1999,301.15,1.46
25.1247,-80.308,,1999,301.11,1.33
24.55,-81.667,10.67,1998,262.15,12.81
24.5,-81.05,,1997,302.75,1.27
24.5342,-81.5811,,1997,302.83,1.04
24.4913,-81.6634,,1998,302.8,4.84
24.4927,-81.7166,,1998,299.77,34.74
24.808,-80.823,,1998,302.86,9.7
18.256,-65.592,,2005,301.89,11.09
18.309,-65.655,,2005,262.15,14.49
17.9167,-67.05,,1998,302.2,2.88
24.58,-81.4,13.72,1998,301.67,1.39
24.63,-82.92,,1998,301.53,2.75
24.63,-82.86,,1998,301.57,1.17
24.7,-82.8167,,1998,301.5,5.31
26.1372,-80.0786,,1998,262.15,1.84
17.787,-64.628,,2005,301.24,12.29
26.525,-80.0667,,2000,262.15,0.76
25.5655,-80.2167,14.5,2001,298.72,0.0
25.6167,-80.5333,14.5,2001,262.15,
17.904,-67.037,25.0,2003,300.61,1.56
-14.28,-170.715,,2005,262.15,0.51
12.42,-69.88,10.0,2007,262.15,1.51
-23.447,151.91,,2006,297.25,24.36
-28.7001,153.6209,,1998,298.98,8.97
-20.2596,148.8417,,1998,301.19,3.03
-19.16,146.85,,2002,262.15,6.01
-18.6587,146.4852,,1999,300.75,8.22
-12.317,136.933,1.25,2005,302.37,4.04
-19.15,146.85,5.0,1998,262.15,9.01
-23.32,151.98,2.5,2006,297.45,39.59
-20.16,149.03,,1998,298.56,39.29
-20.15,149.07,,1998,300.21,3.86
-23.49,152.09,2.5,2006,298.66,5.22
-21.87,152.19,2.5,2006,299.19,0.0
-21.87,152.19,5.5,2006,299.19,0.0
-22.0,152.67,2.5,2006,299.04,3.76
-21.98,152.48,5.5,2006,299.07,3.14
-21.98,152.48,2.5,2006,299.07,3.14
-19.3876,146.7176,,1999,262.15,0.0
-18.6236,147.0549,,1999,300.49,10.19
-23.7542,151.3343,,2002,298.39,13.91
-23.4493,151.9657,,2002,298.77,11.01
-21.5738,152.0083,,2002,299.55,5.56
-21.5542,152.5446,,2002,299.43,4.57
-21.4638,152.5207,,2002,299.49,6.56
-21.3856,152.503,,2002,299.55,4.77
-21.3573,152.5201,,2002,299.59,6.29
-21.2295,152.5037,,2002,299.64,6.79
-21.2015,152.0985,,2002,299.68,5.66
-21.1777,152.5174,,2002,299.66,8.2
-21.1657,150.6622,,2002,299.68,8.02
-21.1612,152.1497,,2002,299.72,2.2
-21.1363,150.7633,,2002,299.67,9.42
-21.1358,150.789,,2002,299.68,8.1
-21.1335,152.4891,,2002,299.68,6.34
-21.1236,150.4809,,2002,299.7,3.27
-21.085,152.5023,,2002,299.7,7.54
-21.0651,152.234,,2002,299.69,6.92
-21.0644,152.4656,,2002,299.71,5.88
-21.0121,150.5227,,2002,299.67,4.36
-20.9046,150.6232,,2002,299.75,5.37
-20.7812,150.4849,,2002,299.73,7.04
-20.7171,150.4698,,2002,298.38,43.53
-20.6804,150.2294,,2002,298.36,41.32
-20.6575,150.2882,,2002,298.39,42.94
-20.6508,150.4597,,2002,299.75,2.75
-20.627,150.8025,,2002,299.67,2.45
-20.4852,149.055,,2002,299.47,11.67
-20.471,150.2902,,2002,299.8,7.12
-20.4479,150.2407,,2002,299.76,4.25
-20.4034,150.2373,,2002,299.8,3.94
-20.342,150.134,,2002,299.77,4.62
-20.2724,149.0767,,2002,299.78,3.56
-20.2609,149.0825,,2002,299.78,3.56
-20.1721,149.031,,2002,298.49,45.7
-20.1417,150.4446,,2002,299.78,1.41
-20.1312,149.9402,,2002,299.77,5.09
-20.1006,149.9282,,2002,299.77,3.56
-20.0667,149.9306,,2002,299.8,2.16
-20.0341,149.9497,,2002,299.83,3.34
-19.8464,149.8959,,2002,299.85,4.32
-19.8009,149.2017,,2002,299.91,2.71
-19.7194,149.9751,,2002,299.79,1.13
-19.6934,149.9776,,2002,299.85,1.45
-19.6652,149.9265,,2002,299.83,1.91
-19.6313,149.6697,,2002,299.82,2.05
-19.6164,149.8498,,2002,299.87,1.31
-19.6118,149.6345,,2002,299.82,1.09
-19.6106,149.7257,,2002,299.84,4.37
-19.5486,149.3563,,2002,299.88,1.07
-19.5458,149.275,,2002,299.88,2.2
-19.5332,149.3687,,2002,299.87,0.0
-19.5325,149.3981,,2002,299.87,0.0
-19.5028,149.1215,,2002,299.69,0.0
-19.4948,149.048,,2002,299.89,2.67
-19.4922,148.9003,,2002,299.93,3.33
-19.4657,149.1732,,2002,299.87,1.14
-19.4378,148.8531,,2002,299.89,0.0
-19.1624,146.8524,,2002,300.13,8.35
-19.1225,146.8813,,2002,300.1,8.26
-19.1172,146.8824,,2002,300.18,7.29
-19.0381,146.6094,,2002,300.32,4.27
-19.0346,146.5867,,2002,300.28,5.52
-18.9638,146.6309,,2002,300.29,4.02
-18.7984,147.5304,,2002,300.15,5.04
-18.7249,147.5403,,2002,300.09,2.3
-18.6958,147.1013,,2002,300.03,4.01
-18.5644,147.4952,,2002,300.17,7.58
-18.5585,146.4876,,2002,300.32,0.0
-18.5232,147.1444,,2002,300.07,4.21
-18.508,147.5404,,2002,300.27,8.89
-18.4999,147.4445,,2002,300.2,6.22
-18.4789,146.874,,2002,300.07,3.83
-18.4224,147.3496,,2002,300.25,2.28
-18.3508,146.8285,,2002,300.06,1.14
-18.3228,146.7453,,2002,300.17,4.3
-18.2285,146.7297,,2002,300.21,2.98
-18.2101,147.0269,,2002,300.26,5.68
-18.1354,146.9721,,2002,300.22,3.35
-18.1223,146.7633,,2002,300.15,2.29
-18.0117,146.8392,,2002,300.26,4.95
-17.9957,146.7756,,2002,300.27,2.49
-17.79,146.5182,,2002,300.26,5.0
-17.7736,146.6466,,2002,300.26,3.17
-17.7686,146.4403,,2002,300.36,6.26
-17.7496,146.1536,,2002,300.36,2.38
-17.7232,146.3958,,2002,300.33,1.17
-17.484,146.3912,,2002,300.32,3.56
-17.224,146.092,,2002,300.36,0.0
-17.2105,146.0771,,2002,300.36,0.0
-17.0732,146.1858,,2002,300.19,0.0
-16.8751,146.3983,,2002,300.39,0.0
-16.7896,146.2726,,2002,300.41,0.0
-16.4137,145.767,,2002,300.31,0.0
-16.2123,145.7926,,2002,300.32,0.0
-16.1233,145.6901,,2002,300.21,1.09
-16.116,145.7766,,2002,300.32,1.23
-16.0762,145.7569,,2002,300.27,0.0
-16.031,145.711,,2002,300.3,0.0
-16.0216,145.7011,,2002,300.3,0.0
-15.8758,145.7943,,2002,300.37,2.03
-15.8112,145.7753,,2002,300.38,3.63
-15.7921,145.7971,,2002,300.38,3.63
-15.5534,145.527,,2002,300.22,1.0
-15.5346,145.3525,,2002,300.17,1.25
-15.5133,145.5364,,2002,300.26,0.0
-15.507,145.5484,,2002,300.26,0.0
-15.5033,145.6181,,2002,300.29,0.0
-15.4275,145.5087,,2002,300.24,0.0
-15.4127,145.4314,,2002,300.26,0.0
-15.365,145.7817,,2002,300.4,1.68
-15.3145,145.7636,,2002,300.42,1.65
-15.2075,145.5571,,2002,300.27,0.0
-15.2046,145.7426,,2002,300.45,2.28
-15.1657,145.4963,,2002,300.21,2.84
-15.075,145.7221,,2002,300.37,1.02
-15.0505,145.5672,,2002,300.28,1.5
-15.0233,145.4419,,2002,300.21,1.02
-15.0052,145.5689,,2002,300.34,1.99
-14.9916,145.7022,,2002,300.41,2.82
-14.8957,145.479,,2002,300.18,1.1
-14.8814,145.5576,,2002,300.27,3.63
-14.8657,145.5293,,2002,300.28,5.23
-14.8547,145.4811,,2002,300.25,2.54
-14.8547,145.4811,,2002,300.25,2.54
-14.711,145.3788,,2002,300.14,0.0
-14.6856,145.4493,,2002,300.17,3.48
-14.6644,145.6499,,2002,300.42,5.46
-14.6143,144.9353,,2002,300.25,2.2
-14.5395,144.9903,,2002,300.33,3.31
-14.4984,145.5367,,2002,300.4,4.92
-14.4952,144.9678,,2002,300.28,2.85
-14.4526,145.481,,2002,300.36,2.84
-14.4448,145.4104,,2002,300.31,1.25
-14.4262,144.8908,,2002,300.35,2.7
-14.4255,144.8113,,2002,300.12,1.08
-14.3603,144.758,,2002,300.39,2.57
-14.176,144.2181,,2002,300.63,7.28
-13.9611,143.8394,,2002,300.9,3.17
-13.9156,143.8388,,2002,300.89,3.33
-12.7831,143.487,,2002,300.63,1.25
-12.78,143.4128,,2002,300.71,2.7
-12.7524,143.3963,,2002,300.82,2.52
-11.9517,143.2689,,2002,300.79,4.41
-11.8949,143.1073,,2002,300.94,6.86
-11.1806,143.0302,,2002,301.03,0.0
-11.0081,142.9874,,2002,301.01,0.0
-18.43,146.99,,1998,298.82,5.56
-18.63,147.05,,1998,298.78,8.26
-18.42,147.35,,1998,299.12,3.82
-18.74,147.27,,1998,298.83,5.78
-18.09,146.79,,1998,298.89,3.54
-20.2667,148.9833,,1992,262.15,4.86
-23.6966,152.1829,,1998,297.53,11.14
-23.5004,152.0637,,1998,297.42,43.62
-23.4509,151.9647,,1998,297.42,9.85
-21.0333,149.55,,1998,297.87,7.99
-20.9132,150.0325,,1998,298.44,10.9
-20.9117,149.3903,,1998,297.65,9.36
-20.9056,149.4355,,1998,297.77,12.3
-20.7812,149.3931,,1998,297.97,9.68
-20.7675,149.4329,,1998,298.05,6.85
-20.7667,149.6083,,1998,298.38,9.35
-20.7419,149.4836,,1998,298.29,3.78
-20.6566,149.1531,,1998,297.77,7.89
-20.65,149.075,,1998,297.57,5.34
-20.3667,148.95,,1998,297.68,4.41
-20.3667,148.9667,,1998,297.68,4.41
-20.3333,148.9333,,1998,297.68,1.17
-20.25,148.8167,,1998,298.04,4.72
-20.1736,149.03,,1998,298.6,38.49
-20.1716,149.0089,,1998,298.26,5.24
-20.1667,149.0167,,1998,298.26,5.24
-20.1575,149.0709,,1998,298.39,5.98
-20.0792,148.9583,,1998,298.79,40.63
-19.818,149.119,,1998,298.48,1.77
-19.8105,149.0749,,1998,298.52,2.75
-19.8024,149.2006,,1998,298.51,4.46
-19.5021,148.736,,1998,298.58,2.85
-19.5005,148.7841,,1998,298.61,4.44
-19.4672,149.1722,,1998,298.65,1.1
-19.3687,148.3363,,1998,298.7,3.86
-19.324,148.4328,,1998,298.68,4.69
-19.2833,148.3473,,1998,298.67,5.43
-19.2578,148.6277,,1998,298.67,0.0
-19.2107,148.5415,,1998,298.7,1.04
-19.1766,148.3833,,1998,298.65,4.8
-19.0226,148.111,,1998,298.9,5.94
-18.9528,148.0803,,1998,298.97,5.68
-18.9038,147.9568,,1998,298.98,3.88
-18.8666,147.7167,,1998,298.9,6.37
-18.8572,147.8919,,1998,298.99,2.59
-18.7767,147.8739,,1998,299.0,3.8
-18.7747,147.7103,,1998,298.95,7.17
-18.749,147.2702,,1998,298.79,7.24
-18.7301,147.8435,,1998,299.07,4.42
-14.327,-170.713,7.0,2004,262.15,1.08
-14.264,-170.6678,,2002,262.15,2.19
-14.37,-170.77,19.5,2001,262.15,4.04
-14.28,-170.72,9.75,2001,262.15,0.98
-14.255,-170.63,9.75,2001,262.15,1.12
-18.7264,147.5392,,1998,298.83,3.66
-18.6973,147.1002,,1998,298.65,8.08
-18.6606,147.7102,,1998,299.07,3.16
-18.5659,147.4941,,1998,298.97,2.14
-18.4804,146.8729,,1998,298.69,7.6
-18.4667,146.9833,,1998,298.78,5.95
-18.4336,146.9907,,1998,298.82,5.56
-18.4091,146.7066,,1998,298.61,8.2
-18.3523,146.8274,,1998,298.69,7.57
-18.2683,147.3862,,1998,299.24,3.36
-18.1732,146.1528,,1998,298.54,9.8
-18.137,146.9711,,1998,299.03,1.07
-18.0248,146.1651,,1998,298.49,5.24
-18.0167,146.7833,,1998,298.96,2.27
-17.9972,146.7745,,1998,298.95,3.67
-17.9781,146.1349,,1998,298.45,5.06
-17.7915,146.5171,,1998,298.88,7.85
-17.7511,146.1526,,1998,298.53,8.77
-17.6129,146.4517,,1998,298.87,3.88
-17.5256,146.5242,,1998,299.01,5.24
-17.375,146.4167,,1998,298.98,9.83
-17.0748,146.1848,,1998,298.77,6.96
-16.94,146.2069,,1998,299.01,4.22
-16.7012,146.0509,,1998,298.78,5.41
-16.6745,145.939,,1998,298.74,5.41
-16.3,145.683,,1998,298.79,3.88
-16.0333,145.708,,1998,299.02,1.53
-15.4142,145.4304,,1998,298.67,2.33
-15.0248,145.4408,,1998,298.82,0.0
-14.852,145.2718,,1998,298.62,0.0
-14.7354,145.199,,1998,298.71,0.0
-14.733,145.1854,,1998,298.5,3.38
-14.7157,145.1924,,1998,298.71,0.0
-14.1012,144.3202,,1998,298.97,0.0
-12.7538,143.3952,,1998,299.54,4.51
-12.5333,143.5333,,1998,299.47,4.52
-12.4833,143.425,,1998,299.45,6.52
-12.45,143.5,,1998,299.51,0.0
-12.4167,143.5,,1998,299.51,0.0
-12.3167,143.333,,1998,299.59,6.25
-12.3,143.4167,,1998,299.56,3.7
-12.2347,143.2849,,1998,299.56,5.31
-12.1437,143.3712,,1998,299.62,5.97
-12.0975,143.2639,,1998,299.62,10.21
-12.0315,143.3003,,1998,299.6,9.95
-11.988,143.2637,,1998,299.58,3.38
-11.9621,143.27,,1998,299.58,3.38
-11.9532,143.2678,,1998,299.63,3.4
-11.7982,142.9355,,1998,299.96,7.32
-11.7732,142.9352,,1998,299.9,9.66
-11.7721,143.0849,,1998,299.7,4.48
-11.7332,142.9853,,1998,299.77,3.72
-11.5963,142.9375,,1998,299.88,7.44
-11.5957,143.0087,,1998,299.84,4.5
-11.5523,143.0157,,1998,299.78,4.2
-11.4866,143.0367,,1998,299.78,6.28
-11.4557,143.0409,,1998,299.78,6.28
-11.3915,143.0718,,1998,299.82,1.34
-11.2578,142.8728,,1998,299.88,2.66
-11.25,142.9272,,1998,299.86,2.23
-11.2421,142.9983,,1998,299.89,3.98
-11.1703,143.097,,1998,299.93,3.21
-11.115,143.0243,,1998,299.92,2.51
-11.0722,143.0911,,1998,299.96,3.67
-11.0095,142.9863,,1998,299.92,2.3
-10.8913,142.6952,,1998,299.97,6.73
-10.8212,142.7646,,1998,300.08,6.09
-10.8014,142.9828,,1998,300.04,4.4
-10.7049,142.7325,,1998,300.09,7.16
-10.6782,142.7372,,1998,300.1,4.47
-14.65,145.49,5.5,2006,297.87,0.0
-20.6048,116.7575,3.0,2005,262.15,17.73
-20.6008,116.7593,3.0,2005,262.15,17.73
-20.5959,116.7639,4.5,2005,262.15,17.73
-20.5901,116.7686,3.0,2005,262.15,17.73
-20.589,116.7748,3.0,2005,262.15,17.73
-20.5713,116.7802,3.0,2005,262.15,15.94
-12.5321,123.5413,,1998,301.09,8.94
-11.9894,123.4121,,1998,301.07,12.47
-22.0333,113.9167,,1999,262.15,7.36
-19.74,149.2,2.5,2007,299.42,0.0
-19.74,149.2,,2007,301.13,0.0
-17.2493,119.334,,1998,302.21,6.06
-21.6837,114.93,,1998,262.15,2.32
-16.05,145.83,9.0,2007,302.09,3.44
23.764,-76.12,17.0,1991,297.15,0.0
23.764,-76.12,17.0,1993,302.59,2.79
23.764,-76.12,17.0,1994,300.35,2.03
23.764,-76.12,17.0,1992,298.87,1.1
23.796,-76.137,3.5,1992,297.95,4.51
23.796,-76.137,3.5,1994,297.95,1.06
23.796,-76.137,3.5,1993,299.09,1.71
24.592,-76.806,3.0,1993,302.19,0.0
24.7513,-77.8077,1.0,1998,302.27,3.22
26.0598,-76.9495,8.4,1999,302.28,1.15
24.8438,-77.8573,8.9,1998,302.42,11.53
24.626,-77.691,8.5,1998,302.45,5.8
26.6033,-76.9832,5.4,1999,302.11,0.0
26.6372,-77.0385,4.4,1999,302.18,1.39
26.3575,-76.9768,8.0,1999,302.19,0.0
24.8449,-77.861,0.6,1998,302.42,11.53
24.5064,-77.697,12.6,1998,302.44,4.76
26.5323,-76.9504,5.0,1999,302.18,0.0
26.5268,-76.957,3.9,1999,302.18,0.0
24.2917,-77.6462,1.7,1998,302.39,2.93
25.0637,-77.9378,1.0,1998,302.53,13.47
